product_id,customer_id,customer_name,rating,title,content,thank_count,created_at
54498737,20573431.0,Nguyễn hoàng phúc,4,Hài lòng,"ấm đẹp, cầm vừa tay, ai mua nhớ xem cẩn thận trước khi nhận hàng. đồ tráng men rất oke.",0,1634900716
54498737,18958231.0,My Hang,4,Hài lòng,chưa nấu thử nhưng ấm rất đẹp .Minh đã dùng nồi thương hiệu này rồi rất hài lòng mình hy vọng ấm cũng tốt giống vậy.,0,1621009220
54498737,16058212.0,Dinh Van Nhung,5,Cực kì hài lòng,chất lượng,0,1652920543
54498737,772334.0,Duong Nha,1,Rất không hài lòng,"Hàng rơi tróc vỡ men, đề nghị đổi hàng mới",0,1597230684
54498737,7783786.0,Truong Quang Nhat,5,Cực kì hài lòng,"chất lượng sp tốt, vận chuyển ok.",0,1619097597
54498737,804924.0,Nguyễn Thị Trân Châu,5,Cực kì hài lòng,"Ấm đẹp như hình, cầm rất chắc tay. Nhỏ gọn, dễ thương, rất thích hợp mỗi khi nấu ít nước.",1,1592380525
54498737,22362772.0,Phương Anh,5,Cực kì hài lòng,,0,1624967280
54498737,462554.0,Vũ Thị Thúy,5,Cực kì hài lòng,,0,1624343712
54498737,17996246.0,Trần Thị Hường,5,Cực kì hài lòng,,0,1618874932
54498737,11374909.0,Hai Chut,5,Cực kì hài lòng,,0,1612749765
54498737,17479950.0,Lê Diệu Hải,4,Hài lòng,,0,1612413360
54498737,13752159.0,Lehanh,4,Hài lòng,,1,1610951536
54498737,1980822.0,Nguyễn Đình Đông,5,Cực kì hài lòng,,0,1610929075
129521191,18326103.0,Nguyen Thuy Trang,5,Cực kì hài lòng,"Ấm nhìn là thích, không tiếc tiền mua",0,1659143527
129521191,464675.0,Khoa Nguyen,5,Cực kì hài lòng,Nhìn sản phẩm là mê. Rất là chất lượng,0,1641866550
162027350,16514555.0,Tien Thanh,5,Cực kì hài lòng,,0,1668499723
162027350,13354906.0,Anh Tuấn,5,Cực kì hài lòng,sp rất tốt,1,1651545493
162027350,6345034.0,Phạm Bạch Dương,4,Hài lòng,,1,1649251892
276271563,29442526.0,Quốc Huy,5,Cực kì hài lòng,"Ấm đẹp, đun nhanh nha, có cả lọc bã nếu muốn đun trà luôn, sịn ghê, shop giao hàng nhanh, đóng gói cẩn thận. Chất lượng phù hợp với giá tiền. Shop rất chu đáo tư vấn nhiệt tình lần sau tiếp tục ủng hộ shopp!!!!!",0,1729667171
276271563,29457713.0,Yến Chinh,5,Cực kì hài lòng,"Ấm có hiển thị nhiệt độ dùng pha sữa pha cà phê chọn nhiệt rất tiện, đun sôi siêu nhanh khoảng hơn 1 phút 1 xíu là sôi rồi. Chất lượng tốt",0,1729667914
276271563,29467864.0,Hiền Thương,5,Cực kì hài lòng,Đun sôi siêu nhanh hơn các ấm cũ nhà mình nhiều chưa đến 2' là có ấm nước sôi. Nhà có khách đến chơi là ko phải đợi nước để pha trà r,0,1729668631
276271563,29377693.0,Thu Hoa,5,Cực kì hài lòng,"Đun sôi siêu nhanh, có hiển thị nhiệt độ rất tiện, đáng tiền",0,1729659238
276191405,29442526.0,Quốc Huy,5,Cực kì hài lòng,"Shop gói hàng cẩn thận, sài chính hãng an tâm hẳn, đun nước nhanh sôi quá trời",0,1733814050
276191405,29165161.0,Lê Ngọc Tú,5,Cực kì hài lòng,"Ấm đun nước khá nhanh,nhiewuf chế độ, shop tư vấn nhiệt tình cho 10₫ luôn",0,1733802625
276191405,29377693.0,Thu Hoa,5,Cực kì hài lòng,"Đun 1,7l nước mà có 1p để đun sôi, quá là đỉnh nhiều chế độ cho 10₫",0,1733813094
276191405,30088814.0,Lưu Quỳnh,5,Cực kì hài lòng,"Thiết kế tốt, đung tốt và bền mn nên mua nha sẽ mua thêm sp khác của shop",0,1733555891
59299628,6406624.0,Hanah Phan,5,Cực kì hài lòng,,0,1621726505
59299628,10790282.0,phuong Ty,5,Cực kì hài lòng,Sp đẹp,0,1605581928
155763275,23717829.0,Quảng Nhiên,5,Cực kì hài lòng,Rất tuyệt vời,0,1690552916
155763275,8620174.0,Nguyen van Hung,4,Hài lòng,,0,1681364919
155763275,16473436.0,Võ Thanh Thuỳ,5,Cực kì hài lòng,,0,1676124840
76676890,29343995.0,Chú Hào ,3,Bình thường,Khi nấu nước… sức nóng xuyên ra lớp ngoài,0,1699352547
76676890,22520547.0,Văn Thiên,5,Cực kì hài lòng,,0,1670001699
76676890,22010863.0,Vu lâm,5,Cực kì hài lòng,"hàng đúng giới thiệu, hình thức đẹp.",0,1650469745
76676890,18010449.0,Chi An Cao,5,Cực kì hài lòng,sản phẩm tốt,0,1650508552
76676890,26735260.0,nguyen Be Tu,5,Cực kì hài lòng,,0,1645012535
76676890,25886523.0,Bạch Nguyễn Như Trang,5,Cực kì hài lòng,,0,1641364982
48537711,11631979.0,Hằng Hiền Hậu,5,Cực kì hài lòng,,0,1619420641
48537711,8676599.0,vu thi mai khanh,5,Cực kì hài lòng,,0,1616682371
48536548,6104329.0,Phạm Văn Ngải,4,Hài lòng,,0,1711979185
509870,22781481.0,Thu thuy,5,Cực kì hài lòng,"Cực kỳ thích tiki ở chỗ giao hàng luôn đúng hẹn, sớm hơn hẹn luôn ạ
Giao ở tỉnh mà chưa đến 2 ngày nhận đc r ý
Quá okie lun ạ 

Ấm nước đc gói cẩn thận, giá ok hơn mấy chỗ khác. 
Rất hài lòng",0,1662377786
509870,12248685.0,Bùi Kim Nga,5,Cực kì hài lòng,"Hài lòng về sản phẩm. Shop đóng gói cẩn thận, giao hàng khá nhanh. Tiki tư vấn rất nhiệt tình.",0,1702901066
509870,14312316.0,Trần Vĩnh Tùng,5,Cực kì hài lòng,Đóng gói cẩn thận giao hàng nhanh chóng thật sự rất hài lòng.,0,1642081391
509870,13198801.0,Huy Trần,5,Cực kì hài lòng,"Ấm xài rất tốt, các nút bật rất êm và cầm không bị nóng tay.

Mình từng dùng ấm của nhiều hãng như Delite, Bluestone, Sunhouse, và cả Lock&Lock (theo mình thấy ấm đun L&L được cái mắc tiền thôi chứ xài tàm tạm) nhưng giờ thì rất hài lòng với dòng ấm này của Electrolux.

Rất đáng đồng tiền bát gạo.",3,1585481727
509870,8856566.0,Le Hong Phong,5,Cực kì hài lòng,"san pham dung on, giao hang dong goi can than, chat luong phải dùng 1 thời gian miwis biết",0,1664804494
509870,5474861.0,Mai Sương,5,Cực kì hài lòng,"Tiki giao hàng hơi chậm tí nhưng đóng gói rất kỹ. Bình xài rất tốt, nhà mình rất hài lòng với bình nấu nước siêu tốc của Electrolux",0,1640961249
509870,6801828.0,Châu Mỹ,5,Cực kì hài lòng,"Ấm rất đẹp, sang trọng, nhìn chắc chắn, nấu nhanh sôi. Độ bền chưa biết nhưng hiện tại xài rất ok, rất đáng đồng tiền, giao hàng nhanh, được khuyến mãi giá tốt.",0,1640592042
509870,21480904.0,Ni Ng,4,Hài lòng,"Sản phần dùng tới giờ vẫn tốt, nhưng lúc mua về nấu 2,3 lần thì bị đốm, ko bik do sản phẩm hay do nước nhà mình. Nhưng dùng ổn tới h nên ko sao. Giảm 1 sao do cách nói chuyện của shop vs khách hàng hơi cộc!",0,1635956000
509870,280899.0,Đặng Hoài Bão,4,Hài lòng,"Đóng gói sơ sài, hộp bị móp méo, ấm dùng thử thì nấu nhanh, không ồn, nhưng cảm giác ko được mới lắm. Không thấy phiếu bảo hành, ko biết cách thức bảo hành là gì chờ tiki trả lời??",0,1640670881
509870,13279752.0,Nguyễn Quang Huy,5,Cực kì hài lòng,"Sp khá ok , đóng gói cẩn thận , ship nhiệt tình 
Nói tóm đi và tóm lại là rất ....Rất hài lòng 😅😅😅",0,1647335980
509870,6059216.0,Anh Tuan Pham,5,Cực kì hài lòng,"Ấm đẹp, tiki đóng gói chắc chắn và giao hàng chưa đầy 2h",0,1636555264
509870,26045532.0,Nguyễn Trung Trực,5,Cực kì hài lòng,"bình đẹp như hình quảng cáo, giao hàng nhanh, shipper vui vẻ nhiệt tình. sẽ quay lại",0,1640415520
509870,7104209.0,Pham Thi Hoa,5,Cực kì hài lòng,Ấm mua lần 2 vì xài ổn sau khi bị hư và đổi vài thương hiệu khác,0,1645972112
509870,16859213.0,Trinh Minh Hoang,5,Cực kì hài lòng,"mẫu mã rất đẹp, nấu rất nhanh...và hàng giao rất sớm👍👍👍",0,1642584922
509870,94162.0,Le Xuan-Trang,4,Thiết kế hơi lạ,"Thiết kế hơi ngộ. Nếu đổ nước vào và nghiêng về phía tay cầm thì nước chảy ra ào ào từ tay cầm và gần chỗ cắm điện luôn. Bên giấy bảo hành và hdsd cũng có nói là ko nên nghiêng về phía tay cầm vì sẽ rò rỉ nước. Nhưng mà như vậy cũng hơi nguy hiểm nếu nc đang sôi mà vô tình để nghiêng. 
Còn lại thì design bên ngoài đẹp, sang, nhựa bóng màu đen nhìn dễ chịu, ko bị mùi nhựa. Cả nhà thích cái design bên ngoài của ấm lắm. 3phut- 4phlà đun sôi 1.7L nước.",0,1571906974
509870,1393590.0,Hang Vu,4,Hài lòng,"Giao hàng siêu nhanh, đóng gói chắc chắn, mua về cho gia đình nên chưa dùng chưa biết chất lượng",0,1643016763
509870,15625919.0,Lung Tung,4,Hài lòng,"Sản phẩm chất lượng ,bình nước tốt,giao hàng nhanh ,nhân viên nhiệt tinh cảm ơn shop và tiki",0,1643944112
509870,58432.0,Nguyen Thanh Huyen,5,Cực kì hài lòng,"Nhà mình dùng ấm này mấy năm nay rồi, mới bị vỡ nên mua lại. Dùng tốt, tương đối bền.",0,1642912205
509870,18907319.0,Phan Công Trạng,5,Cực kì hài lòng,"Hàng tốt, cái thứ 2 mình mua",0,1653910891
509870,7999005.0,Nguyen Hong Thang,5,Cực kì hài lòng,Giao hàng nhanh bất ngờ so với lich giao ngày 19/10. Đóng gói cẩn thận. Tối về sẽ kiểm tra bên trong sau,0,1634022343
509870,7049719.0,Châu Nguyên Xuân Hoàng,5,Cực kì hài lòng,"ấm sôi nhanh, thiết kế tiện lợi, không bị hơi nước nóng làm bỏng tay khi rót",0,1641664043
509870,10387015.0,Dương Chí Vinh,5,Cực kì hài lòng,Tốt,0,1670416648
509870,755640.0,Huỳnh Anh Vy,5,Cực kì hài lòng,"Sản phẩm tiện lợi, chất lượng, giao hàng nhanh trong mùa dịch",0,1632069665
509870,14597259.0,Viet Nguyen,5,"Hàng tốt, giá rẻ","Hàng tốt, chất lượng, đúng như hình. Đóng gói bao bì đẹp, chắc chắn. Giá rẻ hơn các siêu thị (Gigamall, Vincom...)",0,1580469938
509870,24485724.0,Trần Ngọc,5,Cực kì hài lòng,,0,1668605217
509870,27020621.0,Duy Tran,5,Cực kì hài lòng,xài tốt,0,1663385831
509870,6004898.0,Thuong Nguyen,4,Hài lòng,"Đang sử dụng, rất ổn, rất hài lòng.Đã kích hoạt bảo hành trên trang Web",0,1636899362
509870,26565553.0,Tài khoản Facebook,5,Cực kì hài lòng,Ok,0,1665009659
509870,10567205.0,Le Tri,5,Cực kì hài lòng,,0,1665530602
509870,8489327.0,Đức Anh Arsenal,5,Cực kì hài lòng,Luôn yên tâm khi mua hàng của tiki,0,1637844894
509870,158609.0,Tran Ngoc Cam Tu,5,Cực kì hài lòng,"san pham tot,giao hang nhanh",0,1655616828
509870,477344.0,Huỳnh Thị Hoàng Phương,5,Cực kì hài lòng,"Ấm dùng tốt nha, màu lại còn rất sang và sạch nữa.",0,1643551581
509870,23729625.0,Nhu Tran,5,Cực kì hài lòng,,0,1664105465
509870,26131697.0,Huỳnh Gia Tuấn Vỹ ,5,Cực kì hài lòng,giao nhanh hơn dự kiến,0,1641179828
509870,20089248.0,Nguyễn Anh Tuấn,5,Cực kì hài lòng,"Sản phẩm tốt, thời gian nước xôi nhanh.",0,1645760231
509870,22848679.0,Hoàng Dân,5,Cực kì hài lòng,,0,1658031882
509870,364671.0,Huy Ka,5,Cực kì hài lòng,Bình dùng chất lượng. Hàng giao nhanh. Hài lòng.,0,1639487179
509870,1381931.0,Nguyễn Đắc Song,5,Cực kì hài lòng,"sản phẩm đẹp, dùng tốt, nấu nhanh sôi",0,1640410509
509870,17767704.0,Tài khoản Zalo,4,Hài lòng,"Tôi vừa nhận được ấm đun , mở ra sao kg thấy giấy bảo hành trong hộp vậy ah, Tiki xem lại dùm tôi",0,1615870590
509870,1792920.0,Đạt Lê,3,Đẹp và hôi,"Bình có thiết kế đẹp và sang trọng. Dung tích lớn thích hợp để đun nước tắm. Tuy nhiên ko thích hợp để đun nước uống vì nước sau khi đun có mùi nhựa rất nồng nặc. Đã thử nhiều cách như đun bỏ nhiều lần, đun với chanh, đun với giấm... nhưng mùi nhựa vẫn còn đó. Dù sao với mức giá 500k thì cũng chấp nhận được. Chỉ là nếu muốn đun nước sôi để uống cà phê hay ăn mì thì nên chọn bình inox 304 toàn bộ ruột bình. Hoặc là chọn bình nhựa cao cấp hơn chút chứ nhựa này made in china nên nghe mùi rõ quá.",9,1529683255
509870,10300644.0,Sơn Phan,5,Cực kì hài lòng,Chất lượng tốt l. Giao hàng nhanh,0,1641166635
509870,356064.0,vu Ngoc Van Anh,5,Cực kì hài lòng,Bình ko bị nóng. Rót nước ra không bị tràn. Phù hợp giá tiền,2,1629038977
509870,1428809.0,Quoc Cuong Banh,5,Cực kì hài lòng,Đáng đồng tiền.  Nên mua,0,1642582642
509870,19256743.0,Ngọc Trâm,5,Cực kì hài lòng,,0,1651817379
509870,1113050.0,Nguyen Thi Thuy Trang,5,Chất lượng tốt,"Màu đẹp, mẫu mã bắt mắt. Nấu không bị hôi mùi nhựa. Nhanh sôi. Chất lượng ổn định. Hầu hết sản phẩm gia dụng gia đình mình đang dùng là thương hiệu Electrolux, mình thấy chất lượng rất ổn định",0,1569831302
509870,9714746.0,Phạm Lê Quỳnh Như,5,Cực kì hài lòng,,0,1650850451
509870,9738057.0,Fuzi ZI,5,Cực kì hài lòng,"Làm nóng nhanh, đẹp",0,1642508756
509870,8921237.0,Nguyen Van Vu,5,Cực kì hài lòng,good,0,1648622930
509870,174004.0,trần liên,5,Cực kì hài lòng,"giao nhanh, đúng so",0,1642727066
509870,936554.0,Chị Hangnv,5,Cực kì hài lòng,,0,1648359632
509870,98682.0,huỳnh thụy nguyên mai,5,Cực kì hài lòng,"Chắc chắn, ổn",0,1641962461
509870,13485198.0,Khanh Nguyen Quang,5,Cực kì hài lòng,"giao hàng nhanh, sp tốt",0,1639578479
509870,21284251.0,Nguyễn Phúc,5,Cực kì hài lòng,"Hàng chất lượng, đã dùng vài tháng",0,1633186542
509870,10978455.0,En,5,Cực kì hài lòng,Xịn sò luôn,0,1641990287
509870,8864106.0,Lehoaiphong Phan,5,Cực kì hài lòng,Ổn,0,1645257235
509870,393863.0,Tín Phan Thanh,5,Cực kì hài lòng,,0,1646455606
509870,22491150.0,Le Ha,4,Hài lòng,tốt,0,1644625272
509870,15714399.0,Nguyễn Thị Ngọc Ánh,4,Hài lòng,,0,1645715750
509870,6201850.0,Đình Huy,5,Cực kì hài lòng,,0,1645672726
509870,1446036.0,Ngoc Vu,5,Cực kì hài lòng,,0,1645605296
11598063,13567112.0,Vân Lương,5,Cực kì hài lòng,,0,1759561310
11598063,5121002.0,Thuy Huynh,5,Cực kì hài lòng,hàng ok nhưng shop đóng gói ẩu quá.,0,1642309338
11598063,5301447.0,Thương,5,Cực kì hài lòng,,0,1638278207
11598063,11434895.0,Kelly Oanh,5,Cực kì hài lòng,,0,1629471807
8097936,6547629.0,Nguyễn Thị Minh Phượng,2,Không hài lòng,"Sản phẩm khá tệ. Khi vừa nấu xong 1 ấm, bắt ấm tiếp theo nấu thì nút ấn thường xuyên ấn không được (mình có quay clip mà Tiki ko có chế độ up clip), phải đợi nguội nguội hoặc ấn cầu may liên tục. 
Tay cầm phần gần sát phía trên rất nóng. Khi nước sôi, phải cầm ở phần dưới. Nước còn chảy rỉ ra phần tay cầm sau khi rót. 
Không biết trường hợp này Tiki có hỗ trợ trả lại sản phẩm không, chứ mình không ưng",0,1604929833
8097936,991718.0,Nguyễn Phạm Đăng Khoa,5,Cực kì hài lòng,"Lần đầu mua hàng Việt Nam, chất lượng xài rất tốt. Không bị hôi nhựa, xài 3 tháng qua thấy rất hài lòng.",1,1594750128
8097936,7938017.0,Truong Trong Manh,4,Hài lòng,Hàng sử dụng OK! Nhưng lâu dài không biết có bền không?,0,1588751677
8097936,631312.0,Nguyen Phuong,5,Cực kì hài lòng,,0,1607713241
8097936,12248050.0,Trần Thị Mỹ Vân ,4,Hài lòng,,0,1603504830
8097936,12587088.0,Vi Văn Đồng,5,Cực kì hài lòng,"khá tốt, cần cải tiến mẫu mã đẹp hơn",1,1586001634
8097936,5605566.0,nguyễn hữu thái bình,5,Cực kì hài lòng,,0,1597168678
59299240,12421974.0,Hoàng Thanh Hùng,1,Rất không hài lòng,"Bên trong chỉ có phía dưới đáy là bằng thép không gỉ, toàn bộ còn lại bằng nhựa. Thường là nhựa chịu nhiệt quá 100 độ C không tốt cho sức khỏe, với lại miệng nắp nhỏ cực kỳ khó vệ sinh.",0,1609476781
136374372,18835235.0,Nguyen Thu Huong,4,Hài lòng,,0,1696561637
136374372,8590506.0,Nguyen Huy,5,Cực kì hài lòng,,0,1653660685
278334624,17558077.0,Tài khoản Zalo,4,Hài lòng,,0,1758809967
89501552,22454546.0,dieu thu,4,Hài lòng,"tốt, nhưng khó mở nắp, lớp sơn bong hơi nhanh",0,1630899629
102735059,23673568.0,Đoàn Thu Trang,2,Không hài lòng,"Ấm đề 2,5l thực chất chỉ có 1,5 l . Chưa dùng chưa biết tốt ko",0,1632974721
193645848,551172.0,Huy Hitori,1,Rất không hài lòng,"chưa thấy ấm nước nào tệ như cái này. vòi khi sôi thì kêu, nhưng cũng bắn nước ra tùm lum dù đã đậy nắp vòi. hoàn thiện kém, khiến nấu nhiều nước xíu là nước bị tràn từ phần thân vòi ra ngoài...",0,1742627769
193645848,7532455.0,Nguyễn Hồng Trường,3,Bình thường,"Mới nhận hàng, chưa sử dụng nên chưa biết chất lượng ntn, nhưng khi nhận hàng ấm bị các vết như thế này.",0,1690952227
193645848,10446959.0,Ngô Liên,5,Cực kì hài lòng,,0,1756895830
193645848,1055921.0,TRAN PHUONG TRUNG,5,Cực kì hài lòng,,0,1751868406
193645848,5944001.0,Đàm Dũng,4,Hài lòng,Ấm 2L5 nhưng lượng tích nước nấu thật chỉ 1L8 thôi. Quá là tràn ra ngoài.,0,1721204019
193645848,13744710.0,Minh Kiểm,5,Cực kì hài lòng,,0,1746948647
193645848,13523014.0,Nguyễn Tiến Duy,5,Cực kì hài lòng,,0,1742889250
193645848,11928420.0,Bin Bo,5,Cực kì hài lòng,,0,1728974106
193645848,268981.0,Nguyễn thị như Quỳnh,5,Cực kì hài lòng,,0,1722829380
193645848,21077989.0,Binh bui,5,Cực kì hài lòng,,0,1717260083
193645848,21213459.0,Vũ Cẩm Hà,5,Cực kì hài lòng,,1,1695909251
193645848,11500254.0,Trần Việt Cường,4,Hài lòng,"Thiết kế đẹp, chắc chắn, tay cầm còn hơi nóng",0,1672724139
54344814,19739070.0,Nguyễn Văn Long,5,Cực kì hài lòng,ok hàng rất tốt mình rất hài lòng dao hàng  nhanh mình rất  tin tưởng tiki,0,1617334663
54344814,17297449.0,Vũ Công Thế,5,Cực kì hài lòng,"Giao hàng rất nhanh, sản phẩm đúng như quảng cáo, chất lượng rất tốt không thua kém Elmich",0,1610543668
54344814,10366892.0,Minh Nhật,5,Cực kì hài lòng,,0,1645809574
54344814,12838578.0,Pham thuy an,5,Cực kì hài lòng,"Giao hàng nhanh, sản phẩm dày dặn, đẹp như hình. Nấu được bếp từ.",0,1612924178
54344814,1953331.0,My Dung,5,Cực kì hài lòng,"Ấm đẹp, dày,chắc chắn,đúng sản phẩm . Sử dụng tốt. Cảm ơn TiKi và cửa hàng!",0,1596033870
54344814,7987898.0,Do Anh Tuan,3,Bình thường,Rất kén bếp!,0,1619918117
54344814,12193663.0,An An,4,Hài lòng,"ấm sáng bóng như hình , nhưng đổ nước ít thì ko kêu, phần tay nắm bị trầy",0,1594049522
54344814,15054157.0,Quang Thuong Nguyen,5,Cực kì hài lòng,sản phẩm đẹp giao hàng nhanh chất lượng OK cảm ơn tiki & shop!,0,1598441320
54344814,785906.0,Nguyen Thi Hue,4,Hài lòng,,0,1622679660
54344814,10097557.0,Maikimhue,5,Cực kì hài lòng,,0,1621573111
54344814,21329896.0,Nguyễn hoàng Đông ,5,Cực kì hài lòng,,0,1620952826
54344814,13142958.0,Chau Tu,5,Cực kì hài lòng,Tốt,0,1617419431
54344814,16357519.0,Nguyen van vuong,5,Cực kì hài lòng,,0,1617181145
54344814,6014648.0,Hằng Nguyễn,5,Cực kì hài lòng,"Nồi rất cứng cáp, đế dày rất tốt",0,1602006554
54344814,20601905.0,Gia Phu,4,Hài lòng,,0,1615449882
54344814,596069.0,Thiên Trang Hồ,4,Hài lòng,,0,1615361366
54344814,19477274.0,Kim Ngân,5,Cực kì hài lòng,,0,1612309660
54344814,14383796.0,Mai Thị Hoa,5,Cực kì hài lòng,,0,1611919060
54344814,13060815.0,Hoàng Ngọc Kim Thư,5,Cực kì hài lòng,,0,1611477018
54344814,6689315.0,Zalo Uông Đình Nguyệt Thanh,5,Cực kì hài lòng,,0,1610869061
54344814,16665608.0,Bùi Anh Dũng,5,Hài lòng,khoonh,0,1607770347
54344814,8255458.0,Luat Su Vu Van Tue,5,Cực kì hài lòng,hàng chất lượng mẫu mã đẹp tuyệt,0,1595032711
54344814,6629051.0,Nguyễn Thị Minh Trung,3,Bình thường,,0,1608375091
54344814,6623467.0,NGUYỄN THỊ MINH TUYẾT,5,Cực kì hài lòng,,0,1606712615
54344814,378016.0,Tam Vo,4,Hài lòng,,0,1604131592
54344814,18011638.0,Van Cu Thi,5,Cực kì hài lòng,Đẹp,0,1600061533
54344814,18635426.0,Minh Thu Nguyen,5,Cực kì hài lòng,,0,1601881353
54344814,17967955.0,Nguyen Thi Kim Lien,3,Bình thường,,0,1599297250
54344814,10258075.0,Ha Tran,5,Cực kì hài lòng,,2,1598807450
54344814,14352524.0,Phan Thi Ngoc Tuoi,5,Cực kì hài lòng,,0,1594103828
54344814,14670532.0,Trương Mỹ Trinh,5,Cực kì hài lòng,,0,1593760823
156282458,21681452.0,Đức Phúc,5,Cực kì hài lòng,"Ấm đun siêu nhanh, công suất mạnh giúp nước sôi nhanh chóng và tiết kiệm điện, ấm có chế độ ngắt tự động khi nước sôi nên rất an toàn và tiên lợi mình rất ưng thanks shop nhé 😊😊😊😊😊",0,1645583265
156282458,16490923.0,Tran Tuan,5,Cực kì hài lòng,"shop hỗ trợ rất nhiệt tình 1 tiếng là đã nhận đk hàng, tặng shop 5 sao, sẽ ủng hộ shop tiếp, chúc shop buôn may bán đắt nha.",0,1646047767
156282458,17440568.0,Tài khoản Zalo,5,Cực kì hài lòng,Tốt,0,1747475954
156282458,21681948.0,Anh Tuấn,5,Cực kì hài lòng,"mua về cho bố đun pha trà, mẫu mã đẹp, rẻ, sôi nhanh, có tem bảo hành nên an tâm. Cám ơn shop.",0,1645587897
156282458,22137962.0,Nguyễn Tuấn Mạnh,5,Cực kì hài lòng,Đun nhanh sôi. Gói hàng cẩn thận. Đồ Rạng Đông thì rất yên tâm.,0,1648281000
156282458,20891086.0,Đức Bình,5,Cực kì hài lòng,"Siêu nhanh sôi luôn , đúng hàng chính hãng có khác",0,1646646040
156282458,20287137.0,TRẦN THỊ MỸ LINH,5,Cực kì hài lòng,,0,1649379895
110255220,6475329.0,Đỗ Văn Cảnh,5,Cực kì hài lòng,"Nhìn đẹp, sang, có led xanh báo điện vào, dễ vệ sinh do miệng bình rộng. Có điều thành bình là thuỷ tinh, hơi mỏng, tạo cảm giác không yên tâm lắm khi rửa, di chuyển sợ va đập. Giá thành như v là rẻ.",0,1710662724
110255220,7937892.0,Diệp Phạm,4,Hài lòng,"Lần đầu dùng thì thấy oki. Mỗi tội nắp bằng nhựa nên ko ưng lắm. Sợ đun lâu ngày nhựa tiếp xúc với nhiệt độ cao nhiều bị lão hoá và giải phóng vi nhựa.

Dùng 1 thời gian sẽ quay lại đánh giá lại chất lượng",0,1724999359
110255220,17099712.0,Huyen KBS,5,Cực kì hài lòng,"Sản phẩm chất lượng, giá cả phù hợp. Khi quyết định mua mình vẫn hơi lăn tăn ko biết sản phẩm có đúng như giới thiệu. Nhưng shop rất uy tín, mình hài lòng với sp nhận được. 
Mình nhận được nhiều ưu đãi từ Tiki Trading  nên chỉ phải trả 250k cho sp này. Hàng được bọc cẩn thận và giao trong này, nhân viên giao hàng lịch sự. Like & Thanks!",6,1641552248
110255220,293100.0,Tran Tuan,5,Cực kì hài lòng,Bình ok. Thiết kế có điểm hay hơn bình Lock & Lock ở chỗ mở nắp ra là có thể vệ sinh dễ dàng. Cái này cũng là khuyết điểm khi dễ bị vỡ hư hỏng.,0,1700922049
110255220,16933124.0,Khánh Hào,5,Cực kì hài lòng,"Ấm đun nhìn đẹp, làm từ thuỷ tinh nhưng sợ không biết nó có dễ vỡ hay không! Cần dùng gấp nhưng mà lại giao hàng hơi lâu nhưng không sao. Khi nhận hàng thì thấy thùng hơi ướt nhưng bên trong ko sao! Nói chun thì ổn và ok 5 sao nhen =))))",3,1646562590
110255220,5267232.0,Ngan Le,5,Cực kì hài lòng,"Mua sale giá 250k thấy xài cũng ổn...
Thủy tinh hơi mỏng sợ va chạm dễ bể, bình lock&lock bên cạnh giá gấp đôi nên thuỷ tinh cũng dày chắc chắn hơn...",0,1705384783
